site_name,census_year,community_name,site_type,operator_type,service_partner,address_line_1,address_line_2,address_city,address_postal_code,region,service_area,address_latitude,address_longitude,latitude,longitude,is_active,event_approved,site_start_date,site_end_date,program_paint,program_paint_start_date,program_paint_end_date,program_lights,program_lights_start_date,program_lights_end_date,program_solvents,program_solvents_start_date,program_solvents_end_date,program_pesticides,program_pesticides_start_date,program_pesticides_end_date,program_fertilizers,program_fertilizers_start_date,program_fertilizers_end_date
"Event - Smithfield Park, Lancaster",2000,South Glengarry,Event,Municipal,THE CORPORATION OF THE TOWNSHIP OF SOUTH GLENGARRY,34 MacDonald St,,Lancaster,K0C 1N0,"Stormont, Dundas and Glengarry",Zone 5,45.14704483,-74.50146825,45.14704483,-74.50146825,true,true,2024-08-13T00:00:00,2024-08-13T00:00:00,true,2024-08-13T00:00:00,2024-08-13T00:00:00,false,,,true,2024-08-13T00:00:00,2024-08-13T00:00:00,true,2024-08-13T00:00:00,2024-08-13T00:00:00,false,,
Event - South Bruce Municipal Office (Teeswater),2000,South Bruce,Event,Municipal,CORPORATION OF THE COUNTY OF BRUCE,21 Gordon St. E,,Teeswater,N0G 2S0,Bruce County,Zone 2,43.99,-81.28,43.99,-81.28,true,true,2024-07-27T00:00:00,2024-07-27T00:00:00,true,2024-07-27T00:00:00,2024-07-27T00:00:00,true,2024-07-27T00:00:00,2024-07-27T00:00:00,true,2024-07-27T00:00:00,2024-07-27T00:00:00,true,2024-07-27T00:00:00,2024-07-27T00:00:00,false,,
Event - South Glengarry Williamstown Fairview Rd Site,2000,South Glengarry,Event,Municipal,THE CORPORATION OF THE TOWNSHIP OF SOUTH GLENGARRY,Fairview Rd (bw Johnson and John St),,Williamston,K0C 2J0,"Stormont, Dundas and Glengarry",Zone 5,45.1489982,-74.58711191,45.1489982,-74.58711191,true,true,2024-08-13T00:00:00,2024-08-13T00:00:00,true,2024-08-13T00:00:00,2024-08-13T00:00:00,false,,,true,2024-08-13T00:00:00,2024-08-13T00:00:00,true,2024-08-13T00:00:00,2024-08-13T00:00:00,false,,
Event - South Huron Public Works Yard,2000,South Huron,Event,Municipal,CORPORATION OF THE COUNTY OF HURON,82 Nelson St,,Exeter,N0M 1S2,Huron County,Zone 8,43.353536,-81.484898,43.353536,-81.484898,true,true,2024-05-04T00:00:00,2024-05-04T00:00:00,true,2024-05-04T00:00:00,2024-05-04T00:00:00,false,2024-05-04T00:00:00,2024-05-04T00:00:00,true,2024-05-04T00:00:00,2024-05-04T00:00:00,true,2024-05-04T00:00:00,2024-05-04T00:00:00,false,,
Event - Spruce Street Snow Dump,2000,Timmins,Event,Municipal,CORPORATION OF THE CITY OF TIMMINS,171 Iroquois Rd E,,Timmins,P4N 0C9,Cochrane District,Zone 7,48.45971973,-81.33071959,48.45971973,-81.33071959,true,true,2024-06-15T00:00:00,2024-06-15T00:00:00,true,2024-06-15T00:00:00,2024-06-15T00:00:00,true,2024-06-15T00:00:00,2024-06-15T00:00:00,true,2024-06-15T00:00:00,2024-06-15T00:00:00,true,2024-06-15T00:00:00,2024-06-15T00:00:00,false,,
Event - Stanley Park South,2000,Toronto,Event,Municipal,CITY OF TORONTO,700 Wellington St. West,,Toronto,M5V 1G7,Toronto,Zone 1,43.641843,-79.407951,43.641843,-79.407951,true,true,2024-04-14T00:00:00,2024-04-14T00:00:00,true,2024-04-14T00:00:00,2024-04-14T00:00:00,true,2024-04-14T00:00:00,2024-04-14T00:00:00,true,2024-04-14T00:00:00,2024-04-14T00:00:00,true,2024-04-14T00:00:00,2024-04-14T00:00:00,false,,
Event - Stratford Landfill,2000,Stratford,Event,Municipal,THE CORPORATION OF THE CITY OF STRATFORD,777 Romeo St. South,,Stratford,N5A 6W1,Perth County,Zone 8,43.35,-80.96,43.35,-80.96,true,true,2024-04-27T00:00:00,2024-04-27T00:00:00,true,2024-04-27T00:00:00,2024-04-27T00:00:00,true,2024-04-27T00:00:00,2024-04-27T00:00:00,true,2024-04-27T00:00:00,2024-04-27T00:00:00,true,2024-04-27T00:00:00,2024-04-27T00:00:00,false,,
Event - Terrace Bay Tourist Information Parking Lot,2000,Terrace Bay,Event,Municipal,CORPORATION OF THE TOWNSHIP OF TERRACE BAY,1008 Highway 17,,Terrace Bay,P0T 2W0,Thunderbay District,Zone 7,48.781813,-87.103548,48.781813,-87.103548,true,true,2024-05-29T00:00:00,2024-05-29T00:00:00,true,2024-05-29T00:00:00,2024-05-29T00:00:00,true,2024-05-29T00:00:00,2024-05-29T00:00:00,true,2024-05-29T00:00:00,2024-05-29T00:00:00,true,2024-05-29T00:00:00,2024-05-29T00:00:00,false,,
Event - Toronto Allen Gardens,2000,Toronto,Event,Municipal,CITY OF TORONTO,along Carlton St (between Jarvis St & Sherbourne St),,Toronto,M5A 2P2,Toronto,Zone 1,43.6617121,-79.3747974,43.6617121,-79.3747974,true,true,2024-05-18T00:00:00,2024-05-18T00:00:00,true,2024-05-18T00:00:00,2024-05-18T00:00:00,true,2024-05-18T00:00:00,2024-05-18T00:00:00,true,2024-05-18T00:00:00,2024-05-18T00:00:00,true,2024-05-18T00:00:00,2024-05-18T00:00:00,false,,
Event - Toronto Bridgepoint Hospital,2000,Toronto,Event,Municipal,CITY OF TORONTO,14 St Matthews Rd.,,Toronto,M4M 2B5,Toronto,Zone 1,43.666163,-79.355412,43.666163,-79.355412,true,true,2024-09-14T00:00:00,2024-09-14T00:00:00,true,2024-09-14T00:00:00,2024-09-14T00:00:00,true,2024-09-14T00:00:00,2024-09-14T00:00:00,true,2024-09-14T00:00:00,2024-09-14T00:00:00,true,2024-09-14T00:00:00,2024-09-14T00:00:00,false,,
Event - Toronto Enbridge Gas,2000,Toronto,Event,Municipal,CITY OF TORONTO,500 Consumers Rd (west of Victoria Park),,North York,M2J 1P8,Toronto,Zone 1,43.772323,-79.324727,43.772323,-79.324727,true,true,2024-09-22T00:00:00,2024-09-22T00:00:00,true,2024-09-22T00:00:00,2024-09-22T00:00:00,true,2024-09-22T00:00:00,2024-09-22T00:00:00,true,2024-09-22T00:00:00,2024-09-22T00:00:00,true,2024-09-22T00:00:00,2024-09-22T00:00:00,false,,
Event - Toronto Nashdene Yard,2000,Toronto,Event,Municipal,CITY OF TORONTO,70 Nashdene Rd,,Scarborough,M1V 5E4,Toronto,Zone 1,43.819058,-79.252962,43.819058,-79.252962,true,true,2024-08-24T00:00:00,2024-08-24T00:00:00,true,2024-08-24T00:00:00,2024-08-24T00:00:00,true,2024-08-24T00:00:00,2024-08-24T00:00:00,true,2024-08-24T00:00:00,2024-08-24T00:00:00,true,2024-08-24T00:00:00,2024-08-24T00:00:00,false,,
Event - Toronto North Toronto Memorial Arena,2000,Toronto,Event,Municipal,CITY OF TORONTO,"174 Orchardview Blvd (off Yonge St, north of Eglinton Ave W)",,Toronto,M4R 1Z2,Toronto,Zone 1,43.706943,-79.4046713,43.706943,-79.4046713,true,true,2024-06-04T00:00:00,2024-06-04T00:00:00,true,2024-06-04T00:00:00,2024-06-04T00:00:00,true,2024-06-04T00:00:00,2024-06-04T00:00:00,true,2024-06-04T00:00:00,2024-06-04T00:00:00,true,2024-06-04T00:00:00,2024-06-04T00:00:00,false,,
Event - Toronto Sorauren Park,2000,Toronto,Event,Municipal,CITY OF TORONTO,Along Wabash Ave (south of Dundas St W),,Toronto,M6R 1N2,Toronto,Zone 1,43.6479635,-79.4432966,43.6479635,-79.4432966,true,true,2024-04-27T00:00:00,2024-04-27T00:00:00,true,2024-04-27T00:00:00,2024-04-27T00:00:00,true,2024-04-27T00:00:00,2024-04-27T00:00:00,true,2024-04-27T00:00:00,2024-04-27T00:00:00,true,2024-04-27T00:00:00,2024-04-27T00:00:00,false,,
Event - Toronto Ted Reeve Arena,2000,Toronto,Event,Municipal,CITY OF TORONTO,"175 Main St (enter of Ted Reeve Dr, north of Gerrard St)",,Toronto,M4E 2W2,Toronto,Zone 1,43.68446,-79.2992572,43.68446,-79.2992572,true,true,2024-07-28T00:00:00,2024-07-28T00:00:00,true,2024-07-28T00:00:00,2024-07-28T00:00:00,true,2024-07-28T00:00:00,2024-07-28T00:00:00,true,2024-07-28T00:00:00,2024-07-28T00:00:00,true,2024-07-28T00:00:00,2024-07-28T00:00:00,false,,
Event - Toronto Thompson Memorial Park,2000,Toronto,Event,Municipal,CITY OF TORONTO,1005 Brimley Rd,,Scarborough,M1P 3E9,Toronto,Zone 1,43.756934,-79.256368,43.756934,-79.256368,true,true,2024-05-04T00:00:00,2024-05-04T00:00:00,true,2024-05-04T00:00:00,2024-05-04T00:00:00,true,2024-05-04T00:00:00,2024-05-04T00:00:00,true,2024-05-04T00:00:00,2024-05-04T00:00:00,true,2024-05-04T00:00:00,2024-05-04T00:00:00,false,,
Event - Trail Waste Facility,2000,Ottawa,Event,Municipal,CITY OF OTTAWA,4475 Trail Rd,,Ottawa,K0A 2Z0,Ottawa-Carleton,Zone 5,45.233888,-75.772734,45.233888,-75.772734,true,true,2024-06-01T00:00:00,2024-06-01T00:00:00,true,2024-06-01T00:00:00,2024-06-01T00:00:00,false,,,true,2024-06-01T00:00:00,2024-06-01T00:00:00,true,2024-06-01T00:00:00,2024-06-01T00:00:00,false,,
Event - Veolia Environmental Services,2000,Chatham-Kent,Event,Municipal,MUNICIPALITY OF CHATHAM-KENT,141 Prosperity Way,,Chatham,N7M 5J3,Kent County,Zone 9,42.34293,-82.18878,42.34293,-82.18878,true,true,2024-04-09T00:00:00,2024-04-09T00:00:00,true,2024-04-09T00:00:00,2024-04-09T00:00:00,false,,,true,2024-04-09T00:00:00,2024-04-09T00:00:00,true,2024-04-09T00:00:00,2024-04-09T00:00:00,false,,
Event - Veolia Environmental Services,2000,Chatham-Kent,Event,Municipal,MUNICIPALITY OF CHATHAM-KENT,141 Prosperity Way,,Chatham,N7M 5J3,Kent County,Zone 9,42.34293,-82.18878,42.34293,-82.18878,true,true,2024-05-11T00:00:00,2024-05-11T00:00:00,true,2024-05-11T00:00:00,2024-05-11T00:00:00,false,,,true,2024-05-11T00:00:00,2024-05-11T00:00:00,true,2024-05-11T00:00:00,2024-05-11T00:00:00,false,,
Event - Veolia Environmental Services,2000,Chatham-Kent,Event,Municipal,MUNICIPALITY OF CHATHAM-KENT,141 Prosperity Way,,Chatham,N7M 5J3,Kent County,Zone 9,42.34293,-82.18878,42.34293,-82.18878,true,true,2024-06-11T00:00:00,2024-06-11T00:00:00,true,2024-06-11T00:00:00,2024-06-11T00:00:00,false,,,true,2024-06-11T00:00:00,2024-06-11T00:00:00,true,2024-06-11T00:00:00,2024-06-11T00:00:00,false,,
Event - Veolia Environmental Services,2000,Chatham-Kent,Event,Municipal,MUNICIPALITY OF CHATHAM-KENT,141 Prosperity Way,,Chatham,N7M 5J3,Kent County,Zone 9,42.34293,-82.18878,42.34293,-82.18878,true,true,2024-07-09T00:00:00,2024-07-09T00:00:00,true,2024-07-09T00:00:00,2024-07-09T00:00:00,false,,,true,2024-07-09T00:00:00,2024-07-09T00:00:00,true,2024-07-09T00:00:00,2024-07-09T00:00:00,false,,
Event - Veolia Environmental Services,2000,Chatham-Kent,Event,Municipal,MUNICIPALITY OF CHATHAM-KENT,141 Prosperity Way,,Chatham,N7M 5J3,Kent County,Zone 9,42.34293,-82.18878,42.34293,-82.18878,true,true,2024-08-13T00:00:00,2024-08-13T00:00:00,true,2024-08-13T00:00:00,2024-08-13T00:00:00,false,,,true,2024-08-13T00:00:00,2024-08-13T00:00:00,true,2024-08-13T00:00:00,2024-08-13T00:00:00,false,,
Event - Veolia Environmental Services,2000,Chatham-Kent,Event,Municipal,MUNICIPALITY OF CHATHAM-KENT,141 Prosperity Way,,Chatham,N7M 5J3,Kent County,Zone 9,42.34293,-82.18878,42.34293,-82.18878,true,true,2024-09-21T00:00:00,2024-09-21T00:00:00,true,2024-09-21T00:00:00,2024-09-21T00:00:00,false,,,true,2024-09-21T00:00:00,2024-09-21T00:00:00,true,2024-09-21T00:00:00,2024-09-21T00:00:00,false,,
Event - Veolia Environmental Services,2000,Chatham-Kent,Event,Municipal,MUNICIPALITY OF CHATHAM-KENT,141 Prosperity Way,,Chatham,N7M 5J3,Kent County,Zone 9,42.34293,-82.18878,42.34293,-82.18878,true,true,2024-10-08T00:00:00,2024-10-08T00:00:00,true,2024-10-08T00:00:00,2024-10-08T00:00:00,false,,,true,2024-10-08T00:00:00,2024-10-08T00:00:00,true,2024-10-08T00:00:00,2024-10-08T00:00:00,false,,
Event - Veolia Environmental Services,2000,Chatham-Kent,Event,Municipal,MUNICIPALITY OF CHATHAM-KENT,141 Prosperity Way,,Chatham,N7M 5J3,Kent County,Zone 9,42.34293,-82.18878,42.34293,-82.18878,true,true,2024-11-12T00:00:00,2024-11-12T00:00:00,true,2024-11-12T00:00:00,2024-11-12T00:00:00,false,,,true,2024-11-12T00:00:00,2024-11-12T00:00:00,true,2024-11-12T00:00:00,2024-11-12T00:00:00,false,,
Event - Whitby Operations Centre,2000,Whitby,Event,Municipal,REGIONAL MUNICIPALITY OF DURHAM,333 McKinney Drive,,Whitby,L1R 3M2,Durham Region,Zone 1,43.91926,-78.953216,43.91926,-78.953216,true,true,2024-06-15T00:00:00,2024-06-15T00:00:00,true,2024-06-15T00:00:00,2024-06-15T00:00:00,false,,,true,2024-06-15T00:00:00,2024-06-15T00:00:00,true,2024-06-15T00:00:00,2024-06-15T00:00:00,false,,
Event - WIIKWEMKOONG FIRST NATION,2000,Wikwemikong Unceded,Event,First Nation/Indigenous,WIIKWEMKOONG FIRST NATION,1793 Monument Hill Road,,Wikwemikong Unceded,P0P2J0,Manitoulin District,Zone 6,45.78207,-81.73613,45.78207,-81.73613,true,true,2024-10-16T00:00:00,2024-10-16T00:00:00,true,2024-10-16T00:00:00,2024-10-16T00:00:00,false,,,true,2024-10-16T00:00:00,2024-10-16T00:00:00,true,2024-10-16T00:00:00,2024-10-16T00:00:00,false,,
R2D Event - Baxter Transfer Station (Muskoka),2000,Georgian Bay,Event,Municipal,DISTRICT MUNICIPALITY OF MUSKOKA,980 South Bay Road,,Port Severn,L0K 1S0,Muskoka District,Zone 2,44.8742498,-79.7545942,44.8742498,-79.7545942,true,true,2024-02-10T00:00:00,2024-02-10T00:00:00,true,2024-02-10T00:00:00,2024-02-10T00:00:00,false,,,true,2024-02-10T00:00:00,2024-02-10T00:00:00,true,2024-02-10T00:00:00,2024-02-10T00:00:00,false,,
R2D Event - Baxter Transfer Station (Muskoka),2000,Georgian Bay,Event,Municipal,DISTRICT MUNICIPALITY OF MUSKOKA,980 South Bay Road,,Port Severn,L0K 1S0,Muskoka District,Zone 2,44.8742498,-79.7545942,44.8742498,-79.7545942,true,true,2024-04-06T00:00:00,2024-04-06T00:00:00,true,2024-04-06T00:00:00,2024-04-06T00:00:00,false,,,true,2024-04-06T00:00:00,2024-04-06T00:00:00,true,2024-04-06T00:00:00,2024-04-06T00:00:00,false,,
R2D Event - Baxter Transfer Station (Muskoka),2000,Georgian Bay,Event,Municipal,DISTRICT MUNICIPALITY OF MUSKOKA,980 South Bay Road,,Port Severn,L0K 1S0,Muskoka District,Zone 2,44.8742498,-79.7545942,44.8742498,-79.7545942,true,true,2024-05-11T00:00:00,2024-05-11T00:00:00,true,2024-05-11T00:00:00,2024-05-11T00:00:00,false,,,true,2024-05-11T00:00:00,2024-05-11T00:00:00,true,2024-05-11T00:00:00,2024-05-11T00:00:00,false,,
R2D Event - Baxter Transfer Station (Muskoka),2000,Georgian Bay,Event,Municipal,DISTRICT MUNICIPALITY OF MUSKOKA,980 South Bay Road,,Port Severn,L0K 1S0,Muskoka District,Zone 2,44.8742498,-79.7545942,44.8742498,-79.7545942,true,true,2024-05-23T00:00:00,2024-05-23T00:00:00,true,2024-05-23T00:00:00,2024-05-23T00:00:00,false,,,true,2024-05-23T00:00:00,2024-05-23T00:00:00,true,2024-05-23T00:00:00,2024-05-23T00:00:00,false,,
R2D Event - Baxter Transfer Station (Muskoka),2000,Georgian Bay,Event,Municipal,DISTRICT MUNICIPALITY OF MUSKOKA,980 South Bay Road,,Port Severn,L0K 1S0,Muskoka District,Zone 2,44.8742498,-79.7545942,44.8742498,-79.7545942,true,true,2024-07-06T00:00:00,2024-07-06T00:00:00,true,2024-07-06T00:00:00,2024-07-06T00:00:00,false,,,true,2024-07-06T00:00:00,2024-07-06T00:00:00,true,2024-07-06T00:00:00,2024-07-06T00:00:00,false,,
R2D Event - Baxter Transfer Station (Muskoka),2000,Georgian Bay,Event,Municipal,DISTRICT MUNICIPALITY OF MUSKOKA,980 South Bay Road,,Port Severn,L0K 1S0,Muskoka District,Zone 2,44.8742498,-79.7545942,44.8742498,-79.7545942,true,true,2024-06-22T00:00:00,2024-06-22T00:00:00,true,2024-06-22T00:00:00,2024-06-22T00:00:00,false,,,true,2024-06-22T00:00:00,2024-06-22T00:00:00,true,2024-06-22T00:00:00,2024-06-22T00:00:00,false,,
R2D Event - Baxter Transfer Station (Muskoka),2000,Georgian Bay,Event,Municipal,DISTRICT MUNICIPALITY OF MUSKOKA,980 South Bay Road,,Port Severn,L0K 1S0,Muskoka District,Zone 2,44.8742498,-79.7545942,44.8742498,-79.7545942,true,true,2024-07-11T00:00:00,2024-07-11T00:00:00,true,2024-07-11T00:00:00,2024-07-11T00:00:00,false,,,true,2024-07-11T00:00:00,2024-07-11T00:00:00,true,2024-07-11T00:00:00,2024-07-11T00:00:00,false,,
R2D Event - Baxter Transfer Station (Muskoka),2000,Georgian Bay,Event,Municipal,DISTRICT MUNICIPALITY OF MUSKOKA,980 South Bay Road,,Port Severn,L0K 1S0,Muskoka District,Zone 2,44.8742498,-79.7545942,44.8742498,-79.7545942,true,true,2024-07-20T00:00:00,2024-07-20T00:00:00,true,2024-07-20T00:00:00,2024-07-20T00:00:00,false,,,true,2024-07-20T00:00:00,2024-07-20T00:00:00,true,2024-07-20T00:00:00,2024-07-20T00:00:00,false,,
R2D Event - Baxter Transfer Station (Muskoka),2000,Georgian Bay,Event,Municipal,DISTRICT MUNICIPALITY OF MUSKOKA,980 South Bay Road,,Port Severn,L0K 1S0,Muskoka District,Zone 2,44.8742498,-79.7545942,44.8742498,-79.7545942,true,true,2024-08-03T00:00:00,2024-08-03T00:00:00,true,2024-08-03T00:00:00,2024-08-03T00:00:00,false,,,true,2024-08-03T00:00:00,2024-08-03T00:00:00,true,2024-08-03T00:00:00,2024-08-03T00:00:00,false,,
R2D Event - Baxter Transfer Station (Muskoka),2000,Georgian Bay,Event,Municipal,DISTRICT MUNICIPALITY OF MUSKOKA,980 South Bay Road,,Port Severn,L0K 1S0,Muskoka District,Zone 2,44.8742498,-79.7545942,44.8742498,-79.7545942,true,true,2024-08-22T00:00:00,2024-08-22T00:00:00,true,2024-08-22T00:00:00,2024-08-22T00:00:00,false,,,true,2024-08-22T00:00:00,2024-08-22T00:00:00,true,2024-08-22T00:00:00,2024-08-22T00:00:00,false,,
R2D Event - Baxter Transfer Station (Muskoka),2000,Georgian Bay,Event,Municipal,DISTRICT MUNICIPALITY OF MUSKOKA,980 South Bay Road,,Port Severn,L0K 1S0,Muskoka District,Zone 2,44.8742498,-79.7545942,44.8742498,-79.7545942,true,true,2024-09-21T00:00:00,2024-09-21T00:00:00,true,2024-09-21T00:00:00,2024-09-21T00:00:00,false,,,true,2024-09-21T00:00:00,2024-09-21T00:00:00,true,2024-09-21T00:00:00,2024-09-21T00:00:00,false,,
R2D Event - Baxter Transfer Station (Muskoka),2000,Georgian Bay,Event,Municipal,DISTRICT MUNICIPALITY OF MUSKOKA,980 South Bay Road,,Port Severn,L0K 1S0,Muskoka District,Zone 2,44.8742498,-79.7545942,44.8742498,-79.7545942,true,true,2024-10-10T00:00:00,2024-10-10T00:00:00,true,2024-10-10T00:00:00,2024-10-10T00:00:00,false,,,true,2024-10-10T00:00:00,2024-10-10T00:00:00,true,2024-10-10T00:00:00,2024-10-10T00:00:00,false,,
CC - Bin There Dump That,2000,Thunder Bay,Collection Site,Private Depot,2410926 Ontario Ltd,1615 Rosslyn Road,,Thunder Bay,P7K 1J3,Thunderbay District,Zone 7,48.36282703,-89.33472267,48.36282703,-89.33472267,true,false,,,false,,,true,2024-07-03T00:00:00,,false,,,false,,,false,,
CC - City Electric Supply Barrie,2000,Barrie,Collection Site,Distributor,City Electric Supply,85 Patterson Rd,,Barrie,L4N 3V9,Simcoe County,Zone 2,44.36467082,-79.70719203,44.36467082,-79.70719203,true,false,,,false,,,true,2024-12-06T00:00:00,,false,,,false,,,false,,
CC - City Electric Supply Burlington,2000,Burlington,Collection Site,Distributor,City Electric Supply,4325 Harvester Rd #6,,Burlington,L7L 5M4,Halton Region,Zone 1,43.3720051,-79.77516007,43.3720051,-79.77516007,true,false,,,false,,,true,2024-09-23T00:00:00,,false,,,false,,,false,,
CC - City Electric Supply Ottawa West,2000,Ottawa,Collection Site,Distributor,City Electric Supply,150 Iber Rd Unit 3,,Stittsville,K2S 1E7,Ottawa-Carleton,Zone 5,45.27449146,-75.90273902,45.27449146,-75.90273902,true,false,,,false,,,true,2024-09-23T00:00:00,,false,,,false,,,false,,
CC - City Electric Supply Scarborough North,2000,Toronto,Collection Site,Distributor,City Electric Supply,17 State Crown Blvd Units 1,,Scarborough,M1V 4B1,Toronto,Zone 1,43.8299396,-79.25871444,43.8299396,-79.25871444,true,false,,,false,,,true,2024-09-24T00:00:00,,false,,,false,,,false,,
CC - City Electric Supply Sudbury,2000,Greater Sudbury,Collection Site,Distributor,City Electric Supply,2302 Algonquin Rd,,Sudbury,P3E 4Z6,Sudbury Regional Municipality,Zone 6,46.44244118,-80.9952934,46.44244118,-80.9952934,true,false,,,false,,,true,2024-12-10T00:00:00,,false,,,false,,,false,,
CC - Electronic Recycling Ontario,2000,Toronto,Collection Site,Distributor,The Electronic Recycling Association of Alberta,489 Brimley Rd #15,,Scarborough,M1J 1A3,Toronto,Zone 1,43.73381059,-79.24523789,43.73381059,-79.24523789,true,false,,,false,,,true,2024-06-11T00:00:00,,false,,,false,,,false,,
CC - Franklin Empire (Kitchener),2000,Kitchener,Collection Site,Distributor,Franklin Empire Inc.,121 Washburn Drive,,Kitchener,N2R 1S1,Waterloo Region,Zone 8,43.400169,-80.491028,43.400169,-80.491028,true,false,,,false,,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
CC - Franklin Empire (London),2000,London,Collection Site,Distributor,Franklin Empire Inc.,639 Sovereign Road,,London,N5V 4K8,Middlesex County,Zone 8,43.008301,-81.149597,43.008301,-81.149597,true,false,,,false,,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
CC - Franklin Empire (Newmarket),2000,Newmarket,Collection Site,Distributor,Franklin Empire Inc.,1206 Ringwell Drive,Unit 7,Newmarket,L3Y 8V9,York Region,Zone 1,44.080544,-79.429024,44.080544,-79.429024,true,false,,,false,,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
CC - Franklin Empire (Ottawa),2000,Ottawa,Collection Site,Distributor,Franklin Empire Inc.,140 Hearst Way,,Ottawa,K2L 4E9,Ottawa-Carleton,Zone 5,45.317154,-75.890549,45.317154,-75.890549,true,false,,,false,,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
CC - Franklin Empire (Scarborough),2000,Toronto,Collection Site,Distributor,Franklin Empire Inc.,12 Milner Avenue,,Scarborough,M1S 3P8,Toronto,Zone 1,43.786064,-79.255501,43.786064,-79.255501,true,false,,,false,,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
CC - Franklin Empire (Stoney Creek),2000,Hamilton,Collection Site,Distributor,Franklin Empire Inc.,14 Garden Avenue,,Stoney Creek,L8E 2Y9,Hamilton-Wentworth Region,Zone 8,43.233608,-79.744102,43.233608,-79.744102,true,false,,,false,,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
CC - Franklin Empire (Toronto),2000,Toronto,Collection Site,Distributor,Franklin Empire Inc.,350 Carlingview Drive,,Toronto,M9W 5G6,Toronto,Zone 1,43.693947,-79.599739,43.693947,-79.599739,true,false,,,false,,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
CC - Franklin Empire (Windsor),2000,Windsor,Collection Site,Distributor,Franklin Empire Inc.,5950 Rhodes Drive,,Windsor,N8N 2M1,Essex County,Zone 9,42.288658,-82.940559,42.288658,-82.940559,true,false,,,false,,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
CC - Gerrie Electric (Alliston),2000,New Tecumseth,Collection Site,Distributor,Gerrie Electric Wholesale Ltd.,1 - A Alderson Court,,Alliston,L9R 2B7,Simcoe County,Zone 2,44.142277,-79.863335,44.142277,-79.863335,true,false,,,false,,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
CC - Gerrie Electric (Bolton),2000,Caledon,Collection Site,Distributor,Gerrie Electric Wholesale Ltd.,35 Nixon Road,Units 5 - 7,Bolton,L7E 1K1,Peel Region,Zone 1,43.858463,-79.716621,43.858463,-79.716621,true,false,,,false,,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
CC - Gerrie Electric (Brantford),2000,Brantford,Collection Site,Distributor,Gerrie Electric Wholesale Ltd.,23 Craig Street,Unit 8,Brantford,N3R 7H8,Brant County,Zone 8,43.16201,-80.247688,43.16201,-80.247688,true,false,,,false,,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
CC - Gerrie Electric (Burlington),2000,Burlington,Collection Site,Distributor,Gerrie Electric Wholesale Ltd.,4104 South Service Road,,Burlington,L7L 4X5,Halton Region,Zone 1,43.368591,-79.784058,43.368591,-79.784058,true,false,,,false,,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
CC - Gerrie Electric (Cambridge),2000,Cambridge,Collection Site,Distributor,Gerrie Electric Wholesale Ltd.,890 Langs Drive,890 Langs Drive,Cambridge,N3H 5R8,Waterloo Region,Zone 8,43.399464,-80.333061,43.399464,-80.333061,true,false,,,false,,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
CC - Gerrie Electric (Concord),2000,Vaughan,Collection Site,Distributor,Gerrie Electric Wholesale Ltd.,624 Millway Avenue,,Concord,L4K 3V3,York Region,Zone 1,43.810108,-79.53183,43.810108,-79.53183,true,false,,,false,,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
"CC - Gerrie Electric (Fanshawe Park Rd, London)",2000,London,Collection Site,Distributor,Gerrie Electric Wholesale Ltd.,1540 Fanshawe Park Road W,Unit 10,London,N6H 5L8,Middlesex County,Zone 8,43.0089,-81.341202,43.0089,-81.341202,true,false,,,false,,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
"CC - Gerrie Electric (Frances Street, London)",2000,London,Collection Site,Distributor,Gerrie Electric Wholesale Ltd.,1183 Frances Street,,London,London,Middlesex County,Zone 8,42.990601,-81.207298,42.990601,-81.207298,true,false,,,false,,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
CC - Gerrie Electric (Georgetown),2000,Halton Hills,Collection Site,Distributor,Gerrie Electric Wholesale Ltd.,317 Armstrong Avenue,,Georgetown,L7G 4X6,Halton Region,Zone 1,43.650036,-79.883705,43.650036,-79.883705,true,false,,,false,,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
CC - Gerrie Electric (Guelph),2000,Guelph,Collection Site,Distributor,Gerrie Electric Wholesale Ltd.,31 Arrow Road,,Guelph,N1K 1S8,Wellington County,Zone 8,43.555332,-80.293739,43.555332,-80.293739,true,false,,,false,,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
CC - Gerrie Electric (Kitchener),2000,Kitchener,Collection Site,Distributor,Gerrie Electric Wholesale Ltd.,107 Manitou Drive,,Kitchener,N2C 1L4,Waterloo Region,Zone 8,43.412003,-80.450127,43.412003,-80.450127,true,false,,,false,,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
