site_name,census_year,community_name,site_type,operator_type,service_partner,address_line_1,address_line_2,address_city,address_postal_code,region,service_area,address_latitude,address_longitude,latitude,longitude,is_active,event_approved,site_start_date,site_end_date,program_paint,program_paint_start_date,program_paint_end_date,program_lights,program_lights_start_date,program_lights_end_date,program_solvents,program_solvents_start_date,program_solvents_end_date,program_pesticides,program_pesticides_start_date,program_pesticides_end_date,program_fertilizers,program_fertilizers_start_date,program_fertilizers_end_date
Event - Norfolk West Operations Yard,,Norfolk,Collection Event,Municipal,Norfolk County,1630 County Road 45,,Langton,N0E 1G0,Haldimand-Norfolk Region,Zone 8,42.6957992,-80.5842632,42.6957992,-80.5842632,true,true,2024-10-19T00:00:00,2024-10-19T00:00:00,true,2024-10-19T00:00:00,2024-10-19T00:00:00,true,2024-10-19T00:00:00,2024-10-19T00:00:00,true,2024-10-19T00:00:00,2024-10-19T00:00:00,true,2024-10-19T00:00:00,2024-10-19T00:00:00,false,,
Event - Paul J. Yakabuski Community Centre,,Madawaska Valley,Collection Event,Municipal,THE CORPORATION OF THE TOWNSHIP OF MADAWASKA VALLEY,65 Arena Road,,Barry's Bay,K0J 1B0,Renfrew County,Zone 5,45.4833973,-77.6713217,45.4833973,-77.6713217,true,true,2024-08-10T00:00:00,2024-08-10T00:00:00,true,2024-08-10T00:00:00,2024-08-10T00:00:00,true,2024-08-10T00:00:00,2024-08-10T00:00:00,true,2024-08-10T00:00:00,2024-08-10T00:00:00,true,2024-08-10T00:00:00,2024-08-10T00:00:00,false,,
Event - Public Works Yard (Lambton),,Lambton Shores,Collection Event,Municipal,THE CORPORATION OF THE COUNTY OF LAMBTON,6958 Townsend Line,,Lambton Shores,N0N 1J0,Lambton County,Zone 9,43.09,-81.94,43.09,-81.94,true,true,2024-10-05T00:00:00,2024-10-05T00:00:00,true,2024-10-05T00:00:00,2024-10-05T00:00:00,true,2024-10-05T00:00:00,2024-10-05T00:00:00,true,2024-10-05T00:00:00,2024-10-05T00:00:00,true,2024-10-05T00:00:00,2024-10-05T00:00:00,false,,
Event - R H King Academy,,Toronto,Collection Event,Municipal,CITY OF TORONTO,3800 St. Clair Ave E,,Scarborough,M1M 1V3,Toronto,Zone 1,43.722595527,-79.2381778153,43.722595527,-79.2381778153,true,true,2024-07-11T00:00:00,2024-07-11T00:00:00,true,2024-07-11T00:00:00,2024-07-11T00:00:00,true,2024-07-11T00:00:00,2024-07-11T00:00:00,true,2024-07-11T00:00:00,2024-07-11T00:00:00,true,2024-07-11T00:00:00,2024-07-11T00:00:00,false,,
Event - Rick MacLeish Memorial Community Centre,,Brock,Collection Event,Municipal,REGIONAL MUNICIPALITY OF DURHAM,91 Elliot Street,,Cannington,L0E 1E0,Durham Region,Zone 1,44.348219,-79.034726,44.348219,-79.034726,true,true,2024-06-22T00:00:00,2024-06-22T00:00:00,true,2024-06-22T00:00:00,2024-06-22T00:00:00,false,,,true,2024-06-22T00:00:00,2024-06-22T00:00:00,true,2024-06-22T00:00:00,2024-06-22T00:00:00,false,,
Event - Rolling Hills PS,,Kawartha Lakes,Collection Event,Municipal,CORPORATION OF THE CITY OF KAWARTHA LAKES,694 Hwy7A/ Hwy 35,,Bethany,L0A 1A0,Victoria County,Zone 3,44.160947,-78.657112,44.160947,-78.657112,true,true,2024-07-06T00:00:00,2024-07-06T00:00:00,true,2024-07-06T00:00:00,2024-07-06T00:00:00,true,2024-07-06T00:00:00,2024-07-06T00:00:00,true,2024-07-06T00:00:00,2024-07-06T00:00:00,true,2024-07-06T00:00:00,2024-07-06T00:00:00,false,,
Event - Russell Municipal Garage,,Russell,Collection Event,Municipal,TOWNSHIP OF RUSSELL,857 Route 400,,Russell,K4R 1E5,Prescott and Russell,Zone 5,45.243047,-75.314093,45.243047,-75.314093,true,true,2024-09-28T00:00:00,2024-09-28T00:00:00,true,2024-09-28T00:00:00,2024-09-28T00:00:00,true,2024-09-28T00:00:00,2024-09-28T00:00:00,true,2024-09-28T00:00:00,2024-09-28T00:00:00,true,2024-09-28T00:00:00,2024-09-28T00:00:00,false,,
Event - Sioux Lookout Public Works Garage,,Sioux Lookout,Collection Event,Municipal,THE CORPORATION OF THE MUNICIPALITY OF SIOUX LOOKOUT,41 Fifth Avenue,,Siox Lookout,P8T 1K9,Kenora District,Zone 7,50.102505,-91.920599,50.102505,-91.920599,true,true,2024-09-21T00:00:00,2024-09-21T00:00:00,true,2024-09-21T00:00:00,2024-09-21T00:00:00,false,,,true,2024-09-21T00:00:00,2024-09-21T00:00:00,true,2024-09-21T00:00:00,2024-09-21T00:00:00,false,,
Event - Six Nations Landfill Site,,Brant,Collection Event,First Nation/Indigenous,SIX NATIONS OF THE GRAND RIVER,2470 4th Line,,Ohsweken,N0A 1M0,Brant County,Zone 8,43.055509,-80.082192,43.055509,-80.082192,true,true,2024-07-27T00:00:00,2024-07-27T00:00:00,true,2024-07-27T00:00:00,2024-07-27T00:00:00,true,2024-07-27T00:00:00,2024-07-27T00:00:00,true,2024-07-27T00:00:00,2024-07-27T00:00:00,true,2024-07-27T00:00:00,2024-07-27T00:00:00,false,,
Event - Six Nations Landfill Site,,Brant,Collection Event,First Nation/Indigenous,SIX NATIONS OF THE GRAND RIVER,2470 4th Line,,Ohsweken,N0A 1M0,Brant County,Zone 8,43.055509,-80.082192,43.055509,-80.082192,true,true,2024-11-02T00:00:00,2024-11-02T00:00:00,true,2024-11-02T00:00:00,2024-11-02T00:00:00,true,2024-11-02T00:00:00,2024-11-02T00:00:00,true,2024-11-02T00:00:00,2024-11-02T00:00:00,true,2024-11-02T00:00:00,2024-11-02T00:00:00,false,,
"Event - Smithfield Park, Lancaster",,South Glengarry,Collection Event,Municipal,THE CORPORATION OF THE TOWNSHIP OF SOUTH GLENGARRY,34 MacDonald St,,Lancaster,K0C 1N0,"Stormont, Dundas and Glengarry",Zone 5,45.1470448284,-74.5014682489,45.1470448284,-74.5014682489,true,true,2024-08-13T00:00:00,2024-08-13T00:00:00,true,2024-08-13T00:00:00,2024-08-13T00:00:00,false,,,true,2024-08-13T00:00:00,2024-08-13T00:00:00,true,2024-08-13T00:00:00,2024-08-13T00:00:00,false,,
Event - South Bruce Municipal Office (Teeswater),,South Bruce,Collection Event,Municipal,CORPORATION OF THE COUNTY OF BRUCE,21 Gordon St. E,,Teeswater,N0G 2S0,Bruce County,Zone 2,43.99,-81.28,43.99,-81.28,true,true,2024-07-27T00:00:00,2024-07-27T00:00:00,true,2024-07-27T00:00:00,2024-07-27T00:00:00,true,2024-07-27T00:00:00,2024-07-27T00:00:00,true,2024-07-27T00:00:00,2024-07-27T00:00:00,true,2024-07-27T00:00:00,2024-07-27T00:00:00,false,,
Event - South Glengarry Williamstown Fairview Rd Site,,South Glengarry,Collection Event,Municipal,THE CORPORATION OF THE TOWNSHIP OF SOUTH GLENGARRY,Fairview Rd (bw Johnson and John St),,Williamston,K0C 2J0,"Stormont, Dundas and Glengarry",Zone 5,45.1489982039,-74.5871119062,45.1489982039,-74.5871119062,true,true,2024-08-13T00:00:00,2024-08-13T00:00:00,true,2024-08-13T00:00:00,2024-08-13T00:00:00,false,,,true,2024-08-13T00:00:00,2024-08-13T00:00:00,true,2024-08-13T00:00:00,2024-08-13T00:00:00,false,,
Event - South Huron Public Works Yard,,South Huron,Collection Event,Municipal,CORPORATION OF THE COUNTY OF HURON,82 Nelson St,,Exeter,N0M 1S2,Huron County,Zone 8,43.353536,-81.484898,43.353536,-81.484898,true,true,2024-05-04T00:00:00,2024-05-04T00:00:00,true,2024-05-04T00:00:00,2024-05-04T00:00:00,false,,,true,2024-05-04T00:00:00,2024-05-04T00:00:00,true,2024-05-04T00:00:00,2024-05-04T00:00:00,false,,
Event - Spruce Street Snow Dump,,Timmins,Collection Event,Municipal,CORPORATION OF THE CITY OF TIMMINS,171 Iroquois Rd E,,Timmins,P4N 0C9,Cochrane District,Zone 7,48.4597197294,-81.330719591,48.4597197294,-81.330719591,true,true,2024-06-15T00:00:00,2024-06-15T00:00:00,true,2024-06-15T00:00:00,2024-06-15T00:00:00,true,2024-06-15T00:00:00,2024-06-15T00:00:00,true,2024-06-15T00:00:00,2024-06-15T00:00:00,true,2024-06-15T00:00:00,2024-06-15T00:00:00,false,,
Event - Stanley Park South,,Toronto,Collection Event,Municipal,CITY OF TORONTO,700 Wellington St. West,,Toronto,M5V 1G7,Toronto,Zone 1,43.641843,-79.407951,43.641843,-79.407951,true,true,2024-04-14T00:00:00,2024-04-14T00:00:00,true,2024-04-14T00:00:00,2024-04-14T00:00:00,true,2024-04-14T00:00:00,2024-04-14T00:00:00,true,2024-04-14T00:00:00,2024-04-14T00:00:00,true,2024-04-14T00:00:00,2024-04-14T00:00:00,false,,
Event - Stratford Landfill,,Stratford,Collection Event,Municipal,THE CORPORATION OF THE CITY OF STRATFORD,777 Romeo St. South,,Stratford,N5A 6W1,Perth County,Zone 8,43.35,-80.96,43.35,-80.96,true,true,2024-04-27T00:00:00,2024-04-27T00:00:00,true,2024-04-27T00:00:00,2024-04-27T00:00:00,true,2024-04-27T00:00:00,2024-04-27T00:00:00,true,2024-04-27T00:00:00,2024-04-27T00:00:00,true,2024-04-27T00:00:00,2024-04-27T00:00:00,false,,
Event - Terrace Bay Tourist Information Parking Lot,,Terrace Bay,Collection Event,Municipal,CORPORATION OF THE TOWNSHIP OF TERRACE BAY,1008 Highway 17,,Terrace Bay,P0T 2W0,Thunderbay District,Zone 7,48.781813,-87.103548,48.781813,-87.103548,true,true,2024-05-29T00:00:00,2024-05-29T00:00:00,true,2024-05-29T00:00:00,2024-05-29T00:00:00,true,2024-05-29T00:00:00,2024-05-29T00:00:00,true,2024-05-29T00:00:00,2024-05-29T00:00:00,true,2024-05-29T00:00:00,2024-05-29T00:00:00,false,,
Event - Toronto Allen Gardens,,Toronto,Collection Event,Municipal,CITY OF TORONTO,along Carlton St (between Jarvis St & Sherbourne St),,Toronto,M5A 2P2,Toronto,Zone 1,43.6617121,-79.3747974,43.6617121,-79.3747974,true,true,2024-05-18T00:00:00,2024-05-18T00:00:00,true,2024-05-18T00:00:00,2024-05-18T00:00:00,true,2024-05-18T00:00:00,2024-05-18T00:00:00,true,2024-05-18T00:00:00,2024-05-18T00:00:00,true,2024-05-18T00:00:00,2024-05-18T00:00:00,false,,
Event - Toronto Bridgepoint Hospital,,Toronto,Collection Event,Municipal,CITY OF TORONTO,14 St Matthews Rd.,,Toronto,M4M 2B5,Toronto,Zone 1,43.666163,-79.355412,43.666163,-79.355412,true,true,2024-09-14T00:00:00,2024-09-14T00:00:00,true,2024-09-14T00:00:00,2024-09-14T00:00:00,true,2024-09-14T00:00:00,2024-09-14T00:00:00,true,2024-09-14T00:00:00,2024-09-14T00:00:00,true,2024-09-14T00:00:00,2024-09-14T00:00:00,false,,
Event - Toronto Enbridge Gas,,Toronto,Collection Event,Municipal,CITY OF TORONTO,500 Consumers Rd (west of Victoria Park),,North York,M2J 1P8,Toronto,Zone 1,43.772323,-79.324727,43.772323,-79.324727,true,true,2024-09-22T00:00:00,2024-09-22T00:00:00,true,2024-09-22T00:00:00,2024-09-22T00:00:00,true,2024-09-22T00:00:00,2024-09-22T00:00:00,true,2024-09-22T00:00:00,2024-09-22T00:00:00,true,2024-09-22T00:00:00,2024-09-22T00:00:00,false,,
Event - Toronto Nashdene Yard,,Toronto,Collection Event,Municipal,CITY OF TORONTO,70 Nashdene Rd,,Scarborough,M1V 5E4,Toronto,Zone 1,43.819058,-79.252962,43.819058,-79.252962,true,true,2024-08-24T00:00:00,2024-08-24T00:00:00,true,2024-08-24T00:00:00,2024-08-24T00:00:00,true,2024-08-24T00:00:00,2024-08-24T00:00:00,true,2024-08-24T00:00:00,2024-08-24T00:00:00,true,2024-08-24T00:00:00,2024-08-24T00:00:00,false,,
Event - Toronto North Toronto Memorial Arena,,Toronto,Collection Event,Municipal,CITY OF TORONTO,"174 Orchardview Blvd (off Yonge St, north of Eglinton Ave W)",,Toronto,M4R 1Z2,Toronto,Zone 1,43.706943,-79.4046713,43.706943,-79.4046713,true,true,2024-06-04T00:00:00,2024-06-04T00:00:00,true,2024-06-04T00:00:00,2024-06-04T00:00:00,true,2024-06-04T00:00:00,2024-06-04T00:00:00,true,2024-06-04T00:00:00,2024-06-04T00:00:00,true,2024-06-04T00:00:00,2024-06-04T00:00:00,false,,
Event - Toronto Sorauren Park,,Toronto,Collection Event,Municipal,CITY OF TORONTO,Along Wabash Ave (south of Dundas St W),,Toronto,M6R 1N2,Toronto,Zone 1,43.6479635,-79.4432966,43.6479635,-79.4432966,true,true,2024-04-27T00:00:00,2024-04-27T00:00:00,true,2024-04-27T00:00:00,2024-04-27T00:00:00,true,2024-04-27T00:00:00,2024-04-27T00:00:00,true,2024-04-27T00:00:00,2024-04-27T00:00:00,true,2024-04-27T00:00:00,2024-04-27T00:00:00,false,,
Event - Toronto Ted Reeve Arena,,Toronto,Collection Event,Municipal,CITY OF TORONTO,"175 Main St (enter of Ted Reeve Dr, north of Gerrard St)",,Toronto,M4E 2W2,Toronto,Zone 1,43.68446,-79.2992572,43.68446,-79.2992572,true,true,2024-07-28T00:00:00,2024-07-28T00:00:00,true,2024-07-28T00:00:00,2024-07-28T00:00:00,true,2024-07-28T00:00:00,2024-07-28T00:00:00,true,2024-07-28T00:00:00,2024-07-28T00:00:00,true,2024-07-28T00:00:00,2024-07-28T00:00:00,false,,
Event - Toronto Thompson Memorial Park,,Toronto,Collection Event,Municipal,CITY OF TORONTO,1005 Brimley Rd,,Scarborough,M1P 3E9,Toronto,Zone 1,43.756934,-79.256368,43.756934,-79.256368,true,true,2024-05-04T00:00:00,2024-05-04T00:00:00,true,2024-05-04T00:00:00,2024-05-04T00:00:00,true,2024-05-04T00:00:00,2024-05-04T00:00:00,true,2024-05-04T00:00:00,2024-05-04T00:00:00,true,2024-05-04T00:00:00,2024-05-04T00:00:00,false,,
Event - Trail Waste Facility,,Ottawa,Collection Event,Municipal,CITY OF OTTAWA,4475 Trail Rd,,Ottawa,K0A 2Z0,Ottawa-Carleton,Zone 5,45.233888,-75.772734,45.233888,-75.772734,true,true,2024-06-01T00:00:00,2024-06-01T00:00:00,true,2024-06-01T00:00:00,2024-06-01T00:00:00,false,,,true,2024-06-01T00:00:00,2024-06-01T00:00:00,true,2024-06-01T00:00:00,2024-06-01T00:00:00,false,,
Event - Veolia Environmental Services,,Chatham-Kent,Collection Event,Municipal,MUNICIPALITY OF CHATHAM-KENT,141 Prosperity Way,,Chatham,N7M 5J3,Kent County,Zone 9,42.34293,-82.18878,42.34293,-82.18878,true,true,2024-04-09T00:00:00,2024-04-09T00:00:00,true,2024-04-09T00:00:00,2024-04-09T00:00:00,false,,,true,2024-04-09T00:00:00,2024-04-09T00:00:00,true,2024-04-09T00:00:00,2024-04-09T00:00:00,false,,
Event - Veolia Environmental Services,,Chatham-Kent,Collection Event,Municipal,MUNICIPALITY OF CHATHAM-KENT,141 Prosperity Way,,Chatham,N7M 5J3,Kent County,Zone 9,42.34293,-82.18878,42.34293,-82.18878,true,true,2024-05-11T00:00:00,2024-05-11T00:00:00,true,2024-05-11T00:00:00,2024-05-11T00:00:00,false,,,true,2024-05-11T00:00:00,2024-05-11T00:00:00,true,2024-05-11T00:00:00,2024-05-11T00:00:00,false,,
Event - Veolia Environmental Services,,Chatham-Kent,Collection Event,Municipal,MUNICIPALITY OF CHATHAM-KENT,141 Prosperity Way,,Chatham,N7M 5J3,Kent County,Zone 9,42.34293,-82.18878,42.34293,-82.18878,true,true,2024-06-11T00:00:00,2024-06-11T00:00:00,true,2024-06-11T00:00:00,2024-06-11T00:00:00,false,,,true,2024-06-11T00:00:00,2024-06-11T00:00:00,true,2024-06-11T00:00:00,2024-06-11T00:00:00,false,,
Event - Veolia Environmental Services,,Chatham-Kent,Collection Event,Municipal,MUNICIPALITY OF CHATHAM-KENT,141 Prosperity Way,,Chatham,N7M 5J3,Kent County,Zone 9,42.34293,-82.18878,42.34293,-82.18878,true,true,2024-07-09T00:00:00,2024-07-09T00:00:00,true,2024-07-09T00:00:00,2024-07-09T00:00:00,false,,,true,2024-07-09T00:00:00,2024-07-09T00:00:00,true,2024-07-09T00:00:00,2024-07-09T00:00:00,false,,
Event - Veolia Environmental Services,,Chatham-Kent,Collection Event,Municipal,MUNICIPALITY OF CHATHAM-KENT,141 Prosperity Way,,Chatham,N7M 5J3,Kent County,Zone 9,42.34293,-82.18878,42.34293,-82.18878,true,true,2024-08-13T00:00:00,2024-08-13T00:00:00,true,2024-08-13T00:00:00,2024-08-13T00:00:00,false,,,true,2024-08-13T00:00:00,2024-08-13T00:00:00,true,2024-08-13T00:00:00,2024-08-13T00:00:00,false,,
Event - Veolia Environmental Services,,Chatham-Kent,Collection Event,Municipal,MUNICIPALITY OF CHATHAM-KENT,141 Prosperity Way,,Chatham,N7M 5J3,Kent County,Zone 9,42.34293,-82.18878,42.34293,-82.18878,true,true,2024-09-21T00:00:00,2024-09-21T00:00:00,true,2024-09-21T00:00:00,2024-09-21T00:00:00,false,,,true,2024-09-21T00:00:00,2024-09-21T00:00:00,true,2024-09-21T00:00:00,2024-09-21T00:00:00,false,,
Event - Veolia Environmental Services,,Chatham-Kent,Collection Event,Municipal,MUNICIPALITY OF CHATHAM-KENT,141 Prosperity Way,,Chatham,N7M 5J3,Kent County,Zone 9,42.34293,-82.18878,42.34293,-82.18878,true,true,2024-10-08T00:00:00,2024-10-08T00:00:00,true,2024-10-08T00:00:00,2024-10-08T00:00:00,false,,,true,2024-10-08T00:00:00,2024-10-08T00:00:00,true,2024-10-08T00:00:00,2024-10-08T00:00:00,false,,
Event - Veolia Environmental Services,,Chatham-Kent,Collection Event,Municipal,MUNICIPALITY OF CHATHAM-KENT,141 Prosperity Way,,Chatham,N7M 5J3,Kent County,Zone 9,42.34293,-82.18878,42.34293,-82.18878,true,true,2024-11-12T00:00:00,2024-11-12T00:00:00,true,2024-11-12T00:00:00,2024-11-12T00:00:00,false,,,true,2024-11-12T00:00:00,2024-11-12T00:00:00,true,2024-11-12T00:00:00,2024-11-12T00:00:00,false,,
Event - Whitby Operations Centre,,Whitby,Collection Event,Municipal,REGIONAL MUNICIPALITY OF DURHAM,333 McKinney Drive,,Whitby,L1R 3M2,Durham Region,Zone 1,43.91926,-78.953216,43.91926,-78.953216,true,true,2024-06-15T00:00:00,2024-06-15T00:00:00,true,2024-06-15T00:00:00,2024-06-15T00:00:00,false,,,true,2024-06-15T00:00:00,2024-06-15T00:00:00,true,2024-06-15T00:00:00,2024-06-15T00:00:00,false,,
Event - WIIKWEMKOONG FIRST NATION,,Wikwemikong Unceded,Collection Event,First Nation/Indigenous,WIIKWEMKOONG FIRST NATION,1793 Monument Hill Road,,Wikwemikong Unceded,P0P2J0,Manitoulin District,Zone 6,45.78207,-81.73613,45.78207,-81.73613,true,true,2024-10-16T00:00:00,2024-10-16T00:00:00,true,2024-10-16T00:00:00,2024-10-16T00:00:00,false,,,true,2024-10-16T00:00:00,2024-10-16T00:00:00,true,2024-10-16T00:00:00,2024-10-16T00:00:00,false,,
R2D Event - Baxter Transfer Station (Muskoka),,Georgian Bay,Collection Event,Municipal,DISTRICT MUNICIPALITY OF MUSKOKA,980 South Bay Road,,Port Severn,L0K 1S0,Muskoka District,Zone 2,44.8742498,-79.7545942,44.8742498,-79.7545942,true,true,2024-02-10T00:00:00,2024-02-10T00:00:00,true,2024-02-10T00:00:00,2024-02-10T00:00:00,false,,,true,2024-02-10T00:00:00,2024-02-10T00:00:00,true,2024-02-10T00:00:00,2024-02-10T00:00:00,false,,
R2D Event - Baxter Transfer Station (Muskoka),,Georgian Bay,Collection Event,Municipal,DISTRICT MUNICIPALITY OF MUSKOKA,980 South Bay Road,,Port Severn,L0K 1S0,Muskoka District,Zone 2,44.8742498,-79.7545942,44.8742498,-79.7545942,true,true,2024-04-06T00:00:00,2024-04-06T00:00:00,true,2024-04-06T00:00:00,2024-04-06T00:00:00,false,,,true,2024-04-06T00:00:00,2024-04-06T00:00:00,true,2024-04-06T00:00:00,2024-04-06T00:00:00,false,,
R2D Event - Baxter Transfer Station (Muskoka),,Georgian Bay,Collection Event,Municipal,DISTRICT MUNICIPALITY OF MUSKOKA,980 South Bay Road,,Port Severn,L0K 1S0,Muskoka District,Zone 2,44.8742498,-79.7545942,44.8742498,-79.7545942,true,true,2024-05-11T00:00:00,2024-05-11T00:00:00,true,2024-05-11T00:00:00,2024-05-11T00:00:00,false,,,true,2024-05-11T00:00:00,2024-05-11T00:00:00,true,2024-05-11T00:00:00,2024-05-11T00:00:00,false,,
R2D Event - Baxter Transfer Station (Muskoka),,Georgian Bay,Collection Event,Municipal,DISTRICT MUNICIPALITY OF MUSKOKA,980 South Bay Road,,Port Severn,L0K 1S0,Muskoka District,Zone 2,44.8742498,-79.7545942,44.8742498,-79.7545942,true,true,2024-05-23T00:00:00,2024-05-23T00:00:00,true,2024-05-23T00:00:00,2024-05-23T00:00:00,false,,,true,2024-05-23T00:00:00,2024-05-23T00:00:00,true,2024-05-23T00:00:00,2024-05-23T00:00:00,false,,
R2D Event - Baxter Transfer Station (Muskoka),,Georgian Bay,Collection Event,Municipal,DISTRICT MUNICIPALITY OF MUSKOKA,980 South Bay Road,,Port Severn,L0K 1S0,Muskoka District,Zone 2,44.8742498,-79.7545942,44.8742498,-79.7545942,true,true,2024-07-06T00:00:00,2024-07-06T00:00:00,true,2024-07-06T00:00:00,2024-07-06T00:00:00,false,,,true,2024-07-06T00:00:00,2024-07-06T00:00:00,true,2024-07-06T00:00:00,2024-07-06T00:00:00,false,,
R2D Event - Baxter Transfer Station (Muskoka),,Georgian Bay,Collection Event,Municipal,DISTRICT MUNICIPALITY OF MUSKOKA,980 South Bay Road,,Port Severn,L0K 1S0,Muskoka District,Zone 2,44.8742498,-79.7545942,44.8742498,-79.7545942,true,true,2024-06-22T00:00:00,2024-06-22T00:00:00,true,2024-06-22T00:00:00,2024-06-22T00:00:00,false,,,true,2024-06-22T00:00:00,2024-06-22T00:00:00,true,2024-06-22T00:00:00,2024-06-22T00:00:00,false,,
R2D Event - Baxter Transfer Station (Muskoka),,Georgian Bay,Collection Event,Municipal,DISTRICT MUNICIPALITY OF MUSKOKA,980 South Bay Road,,Port Severn,L0K 1S0,Muskoka District,Zone 2,44.8742498,-79.7545942,44.8742498,-79.7545942,true,true,2024-07-11T00:00:00,2024-07-11T00:00:00,true,2024-07-11T00:00:00,2024-07-11T00:00:00,false,,,true,2024-07-11T00:00:00,2024-07-11T00:00:00,true,2024-07-11T00:00:00,2024-07-11T00:00:00,false,,
R2D Event - Baxter Transfer Station (Muskoka),,Georgian Bay,Collection Event,Municipal,DISTRICT MUNICIPALITY OF MUSKOKA,980 South Bay Road,,Port Severn,L0K 1S0,Muskoka District,Zone 2,44.8742498,-79.7545942,44.8742498,-79.7545942,true,true,2024-07-20T00:00:00,2024-07-20T00:00:00,true,2024-07-20T00:00:00,2024-07-20T00:00:00,false,,,true,2024-07-20T00:00:00,2024-07-20T00:00:00,true,2024-07-20T00:00:00,2024-07-20T00:00:00,false,,
R2D Event - Baxter Transfer Station (Muskoka),,Georgian Bay,Collection Event,Municipal,DISTRICT MUNICIPALITY OF MUSKOKA,980 South Bay Road,,Port Severn,L0K 1S0,Muskoka District,Zone 2,44.8742498,-79.7545942,44.8742498,-79.7545942,true,true,2024-08-03T00:00:00,2024-08-03T00:00:00,true,2024-08-03T00:00:00,2024-08-03T00:00:00,false,,,true,2024-08-03T00:00:00,2024-08-03T00:00:00,true,2024-08-03T00:00:00,2024-08-03T00:00:00,false,,
R2D Event - Baxter Transfer Station (Muskoka),,Georgian Bay,Collection Event,Municipal,DISTRICT MUNICIPALITY OF MUSKOKA,980 South Bay Road,,Port Severn,L0K 1S0,Muskoka District,Zone 2,44.8742498,-79.7545942,44.8742498,-79.7545942,true,true,2024-08-22T00:00:00,2024-08-22T00:00:00,true,2024-08-22T00:00:00,2024-08-22T00:00:00,false,,,true,2024-08-22T00:00:00,2024-08-22T00:00:00,true,2024-08-22T00:00:00,2024-08-22T00:00:00,false,,
R2D Event - Baxter Transfer Station (Muskoka),,Georgian Bay,Collection Event,Municipal,DISTRICT MUNICIPALITY OF MUSKOKA,980 South Bay Road,,Port Severn,L0K 1S0,Muskoka District,Zone 2,44.8742498,-79.7545942,44.8742498,-79.7545942,true,true,2024-09-21T00:00:00,2024-09-21T00:00:00,true,2024-09-21T00:00:00,2024-09-21T00:00:00,false,,,true,2024-09-21T00:00:00,2024-09-21T00:00:00,true,2024-09-21T00:00:00,2024-09-21T00:00:00,false,,
R2D Event - Baxter Transfer Station (Muskoka),,Georgian Bay,Collection Event,Municipal,DISTRICT MUNICIPALITY OF MUSKOKA,980 South Bay Road,,Port Severn,L0K 1S0,Muskoka District,Zone 2,44.8742498,-79.7545942,44.8742498,-79.7545942,true,true,2024-10-10T00:00:00,2024-10-10T00:00:00,true,2024-10-10T00:00:00,2024-10-10T00:00:00,false,,,true,2024-10-10T00:00:00,2024-10-10T00:00:00,true,2024-10-10T00:00:00,2024-10-10T00:00:00,false,,
CC - Bin There Dump That,,Thunder Bay,Collection Site,Private Depot,2410926 Ontario Ltd,1615 Rosslyn Road,,Thunder Bay,P7K 1J3,Thunderbay District,Zone 7,48.3628270345,-89.3347226744,48.3628270345,-89.3347226744,true,false,,,false,,,true,2024-07-03T00:00:00,,false,,,false,,,false,,
CC - City Electric Supply Barrie,,Barrie,Collection Site,Distributor,City Electric Supply,85 Patterson Rd,,Barrie,L4N 3V9,Simcoe County,Zone 2,44.3646708233,-79.7071920314,44.3646708233,-79.7071920314,true,false,,,false,,,true,2024-12-06T00:00:00,,false,,,false,,,false,,
CC - City Electric Supply Burlington,,Burlington,Collection Site,Distributor,City Electric Supply,4325 Harvester Rd #6,,Burlington,L7L 5M4,Halton Region,Zone 1,43.3720050951,-79.7751600683,43.3720050951,-79.7751600683,true,false,,,false,,,true,2024-09-23T00:00:00,,false,,,false,,,false,,
CC - City Electric Supply Ottawa West,,Ottawa,Collection Site,Distributor,City Electric Supply,150 Iber Rd Unit 3,,Stittsville,K2S 1E7,Ottawa-Carleton,Zone 5,45.2744914584,-75.9027390225,45.2744914584,-75.9027390225,true,false,,,false,,,true,2024-09-23T00:00:00,,false,,,false,,,false,,
CC - City Electric Supply Scarborough North,,Toronto,Collection Site,Distributor,City Electric Supply,17 State Crown Blvd Units 1,,Scarborough,M1V 4B1,Toronto,Zone 1,43.8299396,-79.2587144394,43.8299396,-79.2587144394,true,false,,,false,,,true,2024-09-24T00:00:00,,false,,,false,,,false,,
CC - City Electric Supply Sudbury,,Greater Sudbury,Collection Site,Distributor,City Electric Supply,2302 Algonquin Rd,,Sudbury,P3E 4Z6,Sudbury Regional Municipality,Zone 6,46.4424411818,-80.9952934027,46.4424411818,-80.9952934027,true,false,,,false,,,true,2024-12-10T00:00:00,,false,,,false,,,false,,
CC - Electronic Recycling Ontario,,Toronto,Collection Site,Distributor,The Electronic Recycling Association of Alberta,489 Brimley Rd #15,,Scarborough,M1J 1A3,Toronto,Zone 1,43.733810593,-79.2452378861,43.733810593,-79.2452378861,true,false,,,false,,,true,2024-06-11T00:00:00,,false,,,false,,,false,,
CC - Franklin Empire (Kitchener),,Kitchener,Collection Site,Distributor,Franklin Empire Inc.,121 Washburn Drive,,Kitchener,N2R 1S1,Waterloo Region,Zone 8,43.400169,-80.491028,43.400169,-80.491028,true,false,,,false,,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
CC - Franklin Empire (London),,London,Collection Site,Distributor,Franklin Empire Inc.,639 Sovereign Road,,London,N5V 4K8,Middlesex County,Zone 8,43.008301,-81.149597,43.008301,-81.149597,true,false,,,false,,,true,2023-01-01T00:00:00,,false,,,false,,,false,,
